tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
AX11-9b		AX11-9										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX11
AX11-9b	AX11-9b_LP-DIR-T	AX11-9		mt	284.5	34.9	1	16	100	2.0	1.2	Intrusive:Igneous	Not Specified	Anorthosite	903	813	K		hargrave 2019-12-06 15:06:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX11
AX11-9b		AX11-9										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX11
AX12-1b		AX12-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-1b		AX12-1										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-1b		AX12-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-1b	AX12-1b_LP-DIR-T	AX12-1		mt	182.4	49.8	1	11	-1	2.6	1.7	Intrusive:Igneous	Not Specified	Anorthosite	873	828	K		hargrave 2019-12-06 15:08:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX12
AX12-1b	AX12-1b_LP-DIR-T	AX12-1		mt	329.0	42.1	1	11	0	2.6	1.7	Intrusive:Igneous	Not Specified	Anorthosite	873	828	K		hargrave 2019-12-06 15:08:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX12
AX12-1b	AX12-1b_LP-DIR-T	AX12-1		mt	335.2	51.8	1	11	100	2.6	1.7	Intrusive:Igneous	Not Specified	Anorthosite	873	828	K		hargrave 2019-12-06 15:08:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX12
AX12-2b	AX12-2b_LP-DIR-T	AX12-2		mt	291.0	44.1	1	11	0	1.5	1.3	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-06 15:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX12
AX12-2b		AX12-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-2b		AX12-2										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-2b		AX12-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-2b	AX12-2b_LP-DIR-T	AX12-2		mt	218.1	53.1	1	11	-1	1.5	1.3	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-06 15:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX12
AX12-2b	AX12-2b_LP-DIR-T	AX12-2		mt	288.3	55.1	1	11	100	1.5	1.3	Intrusive:Igneous	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-06 15:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX12
AX12-4b		AX12-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-4b		AX12-4										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-4b		AX12-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-4b	AX12-4b_LP-DIR-T	AX12-4		mt	212.1	35.2	1	9	-1	5.2	2.1	Intrusive:Igneous	Not Specified	Anorthosite	858	833	K		hargrave 2019-12-06 15:12:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX12
AX12-4b	AX12-4b_LP-DIR-T	AX12-4		mt	282.2	38.9	1	9	0	5.2	2.1	Intrusive:Igneous	Not Specified	Anorthosite	858	833	K		hargrave 2019-12-06 15:12:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX12
AX12-4b	AX12-4b_LP-DIR-T	AX12-4		mt	278.3	49.4	1	9	100	5.2	2.1	Intrusive:Igneous	Not Specified	Anorthosite	858	833	K		hargrave 2019-12-06 15:12:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX12
AX12-5b		AX12-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-5b	AX12-5b_LP-DIR-T	AX12-5		mt	211.6	44.8	1	14	-1	0.7	1.7	Intrusive:Igneous	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-06 15:14:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX12
AX12-5b	AX12-5b_LP-DIR-T	AX12-5		mt	289.6	33.6	1	14	0	0.7	1.7	Intrusive:Igneous	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-06 15:14:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX12
AX12-5b	AX12-5b_LP-DIR-T	AX12-5		mt	287.6	44.6	1	14	100	0.7	1.7	Intrusive:Igneous	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-06 15:14:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX12
AX12-5b		AX12-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-5b		AX12-5										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-6b	AX12-6b_LP-DIR-T	AX12-6		mt	190.8	70.8	1	16	-1	0.6	1.2	Intrusive:Igneous	Not Specified	Anorthosite	873	773	K		hargrave 2019-12-06 15:15:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX12
AX12-6b	AX12-6b_LP-DIR-T	AX12-6		mt	301.3	42.8	1	16	0	0.6	1.2	Intrusive:Igneous	Not Specified	Anorthosite	873	773	K		hargrave 2019-12-06 15:15:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX12
AX12-6b	AX12-6b_LP-DIR-T	AX12-6		mt	301.3	54.0	1	16	100	0.6	1.2	Intrusive:Igneous	Not Specified	Anorthosite	873	773	K		hargrave 2019-12-06 15:15:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX12
AX12-6b		AX12-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-6b		AX12-6										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-6b		AX12-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-7b	AX12-7b_LP-DIR-T	AX12-7		mt	312.4	58.2	1	14	100	1.1	1.6	Intrusive:Igneous	Not Specified	Anorthosite	888	818	K		hargrave 2019-12-06 15:17:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX12
AX12-7b		AX12-7										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-7b		AX12-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX12-7b	AX12-7b_LP-DIR-T	AX12-7		mt	309.8	47.1	1	14	0	1.1	1.6	Intrusive:Igneous	Not Specified	Anorthosite	888	818	K		hargrave 2019-12-06 15:17:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX12
AX12-7b	AX12-7b_LP-DIR-T	AX12-7		mt	198.1	37.4	1	14	-1	1.1	1.6	Intrusive:Igneous	Not Specified	Anorthosite	888	818	K		hargrave 2019-12-06 15:17:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX12
AX12-7b		AX12-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX12
AX13-1b	AX13-1b_LP-DIR-T	AX13-1		mt	136.9	-36.2	1	17	-1	2.7	3.0	Intrusive:Igneous	Not Specified	Anorthosite	918	813	K		hargrave 2019-12-06 15:18:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-1b		AX13-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-1b		AX13-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-1b	AX13-1b_LP-DIR-T	AX13-1		mt	286.0	37.8	1	17	100	2.7	3.0	Intrusive:Igneous	Not Specified	Anorthosite	918	813	K		hargrave 2019-12-06 15:18:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-1b		AX13-1										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-1b	AX13-1b_LP-DIR-T	AX13-1		mt	287.8	26.9	1	17	0	2.7	3.0	Intrusive:Igneous	Not Specified	Anorthosite	918	813	K		hargrave 2019-12-06 15:18:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-2b	AX13-2b_LP-DIR-T	AX13-2		mt	288.2	22.3	1	12	0	2.5	1.9	Intrusive:Igneous	Not Specified	Anorthosite	858	818	K		hargrave 2019-12-06 15:20:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-2b		AX13-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-2b		AX13-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-2b	AX13-2b_LP-DIR-T	AX13-2		mt	286.8	33.2	1	12	100	2.5	1.9	Intrusive:Igneous	Not Specified	Anorthosite	858	818	K		hargrave 2019-12-06 15:20:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-2b		AX13-2										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-2b	AX13-2b_LP-DIR-T	AX13-2		mt	119.5	-41.5	1	12	-1	2.5	1.9	Intrusive:Igneous	Not Specified	Anorthosite	858	818	K		hargrave 2019-12-06 15:20:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-3b		AX13-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-3b		AX13-3										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-3b		AX13-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-3b	AX13-3b_LP-DIR-T	AX13-3		mt	286.4	26.9	1	13	100	3.8	2.6	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:22:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-3b	AX13-3b_LP-DIR-T	AX13-3		mt	287.5	16.0	1	13	0	3.8	2.6	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:22:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-3b	AX13-3b_LP-DIR-T	AX13-3		mt	126.1	-46.3	1	13	-1	3.8	2.6	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:22:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-4b		AX13-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-4b		AX13-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-4b		AX13-4										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-4b	AX13-4b_LP-DIR-T	AX13-4		mt	116.8	-43.4	1	13	-1	3.0	3.5	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:23:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-4b	AX13-4b_LP-DIR-T	AX13-4		mt	283.5	35.6	1	13	100	3.0	3.5	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:23:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-4b	AX13-4b_LP-DIR-T	AX13-4		mt	285.4	24.9	1	13	0	3.0	3.5	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:23:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-5b	AX13-5b_LP-DIR-T	AX13-5		mt	288.4	34.8	1	17	100	2.1	2.2	Intrusive:Igneous	Not Specified	Anorthosite	918	813	K		hargrave 2019-12-06 15:24:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-5b	AX13-5b_LP-DIR-T	AX13-5		mt	289.8	23.8	1	17	0	2.1	2.2	Intrusive:Igneous	Not Specified	Anorthosite	918	813	K		hargrave 2019-12-06 15:24:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-5b	AX13-5b_LP-DIR-T	AX13-5		mt	132.9	-42.4	1	17	-1	2.1	2.2	Intrusive:Igneous	Not Specified	Anorthosite	918	813	K		hargrave 2019-12-06 15:24:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-5b		AX13-5										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-5b		AX13-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-5b		AX13-5										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-6b	AX13-6b_LP-DIR-T	AX13-6		mt	290.5	34.6	1	13	100	1.9	1.1	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:26:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-6b	AX13-6b_LP-DIR-T	AX13-6		mt	291.6	23.5	1	13	0	1.9	1.1	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:26:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-6b	AX13-6b_LP-DIR-T	AX13-6		mt	122.8	-46.2	1	13	-1	1.9	1.1	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:26:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-6b		AX13-6										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-6b		AX13-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-6b		AX13-6										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-7b		AX13-7										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-7b		AX13-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-7b		AX13-7										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-7b	AX13-7b_LP-DIR-T	AX13-7		mt	117.2	-47.0	1	18	-1	1.8	1.9	Intrusive:Igneous	Not Specified	Anorthosite	918	793	K		hargrave 2019-12-06 15:29:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-7b	AX13-7b_LP-DIR-T	AX13-7		mt	291.3	24.3	1	18	0	1.8	1.9	Intrusive:Igneous	Not Specified	Anorthosite	918	793	K		hargrave 2019-12-06 15:29:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-7b	AX13-7b_LP-DIR-T	AX13-7		mt	290.1	35.3	1	18	100	1.8	1.9	Intrusive:Igneous	Not Specified	Anorthosite	918	793	K		hargrave 2019-12-06 15:29:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-8b		AX13-8										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-8b	AX13-8b_LP-DIR-T	AX13-8		mt	166.9	-38.7	1	14	-1	1.0	1.3	Intrusive:Igneous	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-06 15:30:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-8b	AX13-8b_LP-DIR-T	AX13-8		mt	293.0	22.2	1	14	0	1.0	1.3	Intrusive:Igneous	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-06 15:30:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-8b	AX13-8b_LP-DIR-T	AX13-8		mt	292.1	33.3	1	14	100	1.0	1.3	Intrusive:Igneous	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-06 15:30:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX13-8b		AX13-8										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-8b		AX13-8										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-9b		AX13-9										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-9b		AX13-9										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-9b		AX13-9										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX13
AX13-9b	AX13-9b_LP-DIR-T	AX13-9		mt	141.2	-60.1	1	15	-1	1.9	1.2	Intrusive:Igneous	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-06 16:05:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX13
AX13-9b	AX13-9b_LP-DIR-T	AX13-9		mt	293.2	22.8	1	15	0	1.9	1.2	Intrusive:Igneous	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-06 16:05:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX13
AX13-9b	AX13-9b_LP-DIR-T	AX13-9		mt	292.3	33.9	1	15	100	1.9	1.2	Intrusive:Igneous	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-06 16:05:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX13
AX14-1b		AX14-1										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-1b		AX14-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-1b	AX14-1b_LP-DIR-T	AX14-1		mt	218.9	49.8	1	16	-1	2.4	1.7	Intrusive:Igneous	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-06 15:33:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX14
AX14-1b	AX14-1b_LP-DIR-T	AX14-1		mt	296.3	34.5	1	16	0	2.4	1.7	Intrusive:Igneous	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-06 15:33:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX14
AX14-1b	AX14-1b_LP-DIR-T	AX14-1		mt	295.4	45.7	1	16	100	2.4	1.7	Intrusive:Igneous	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-06 15:33:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX14
AX14-1b		AX14-1										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-2b	AX14-2b_LP-DIR-T	AX14-2		mt	297.0	36.6	1	15	0	3.6	1.8	Intrusive:Igneous	Not Specified	Anorthosite	903	818	K		hargrave 2019-12-06 16:07:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX14
AX14-2b		AX14-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-2b		AX14-2										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-2b	AX14-2b_LP-DIR-T	AX14-2		mt	203.2	35.6	1	15	-1	3.6	1.8	Intrusive:Igneous	Not Specified	Anorthosite	903	818	K		hargrave 2019-12-06 16:07:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX14
AX14-2b		AX14-2										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-2b	AX14-2b_LP-DIR-T	AX14-2		mt	296.2	47.8	1	15	100	3.6	1.8	Intrusive:Igneous	Not Specified	Anorthosite	903	818	K		hargrave 2019-12-06 16:07:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX14
AX14-3b		AX14-3										Igneous:Intrusive	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-3b	AX14-3b_LP-DIR-T	AX14-3		mt	224.2	59.2	1	13	-1	5.3	5.6	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:37:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	AX14
AX14-3b	AX14-3b_LP-DIR-T	AX14-3		mt	304.6	34.3	1	13	0	5.3	5.6	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:37:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	AX14
AX14-3b		AX14-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-3b		AX14-3										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-3b	AX14-3b_LP-DIR-T	AX14-3		mt	305.2	45.5	1	13	100	5.3	5.6	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 15:37:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX14
AX14-4b		AX14-4										Intrusive:Igneous	Not Specified	Anorthosite				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	AX14
AX14-4b	AX14-4b_LP-DIR-T	AX14-4		mt	287.9	52.0	1	14	100	1.0	2.3	Intrusive:Igneous	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-06 16:08:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	AX14
