tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
	Beaver Bay Complex				Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay Complex	1091.83	1092.04	1091.62	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Anorthosite	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
AX1-5b_LP-DIR-T-84	AX1-5b	AX1-5b_LP-DIR-T	0.9	231.3	16.4	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:12:27	LT-T-Z:LP-DIR-T	g	84	u	8	273			pmagpy-4.2.24-1	6.609999999999999e-07	7.1e-09	6.990000000000002e-09	4.11e-09
AX1-5b_LP-DIR-T-85	AX1-5b	AX1-5b_LP-DIR-T	0.8	230.7	16.5	0	0	0	0	4	523	This study	hargrave 2019-09-22 12:50:03	LT-T-Z:LP-DIR-T	g	85	u	8	273			pmagpy-4.2.24-1	6.440000000000001e-07	6.34e-09	5.589999999999999e-09	4.5e-09
AX1-5b_LP-DIR-T-86	AX1-5b	AX1-5b_LP-DIR-T	3.5	232.3	16.8	0	0	0	0	5	573	This study	hargrave 2019-09-22 18:44:55	LT-T-Z:LP-DIR-T	g	86	u	8	273			pmagpy-4.2.24-1	6.2e-07	3.08e-08	2.13e-08	3.63e-09
AX1-5b_LP-DIR-T-87	AX1-5b	AX1-5b_LP-DIR-T	1	229.7	16.1	0	0	0	0	6	623	This study	hargrave 2019-09-27 18:29:10	LT-T-Z:LP-DIR-T	g	87	u	8	273			pmagpy-4.2.24-1	5.939999999999999e-07	7.46e-09	4.89e-09	5.13e-09
AX1-5b_LP-DIR-T-88	AX1-5b	AX1-5b_LP-DIR-T	1.8	234.1	16.3	0	0	0	0	7	673	This study	hargrave 2019-09-28 14:20:40	LT-T-Z:LP-DIR-T	g	88	u	8	273			pmagpy-4.2.24-1	5.45e-07	1.3600000000000001e-08	1.08e-08	1.9699999999999996e-09
AX1-5b_LP-DIR-T-89	AX1-5b	AX1-5b_LP-DIR-T	0.5	235.0	16.6	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:13:34	LT-T-Z:LP-DIR-T	g	89	u	8	273			pmagpy-4.2.24-1	4.3100000000000003e-07	2.1100000000000004e-09	1.8600000000000002e-09	3.18e-09
AX1-5b_LP-DIR-T-90	AX1-5b	AX1-5b_LP-DIR-T	3	231.6	16.6	0	0	0	0	9	748	This study	hargrave 2019-09-29 17:55:30	LT-T-Z:LP-DIR-T	g	90	u	8	273			pmagpy-4.2.24-1	3.6700000000000004e-07	1.5e-08	1.22e-08	2.02e-09
AX1-5b_LP-DIR-T-91	AX1-5b	AX1-5b_LP-DIR-T	1.4	230.4	17.4	0	0	0	0	10	773	This study	hargrave 2019-10-04 15:48:02	LT-T-Z:LP-DIR-T	g	91	u	8	273			pmagpy-4.2.24-1	3.24e-07	5.37e-09	2.26e-09	5.1e-09
AX1-5b_LP-DIR-T-92	AX1-5b	AX1-5b_LP-DIR-T	3.3	230.4	17.5	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:14:26	LT-T-Z:LP-DIR-T	g	92	u	8	273			pmagpy-4.2.24-1	2.37e-07	9.26e-09	9.53e-09	3.4899999999999997e-09
AX1-5b_LP-DIR-T-93	AX1-5b	AX1-5b_LP-DIR-T	1.2	232.2	17.2	0	0	0	0	12	813	This study	hargrave 2019-10-06 15:19:55	LT-T-Z:LP-DIR-T	g	93	u	8	273			pmagpy-4.2.24-1	1.2e-07	1.84e-09	7.71e-10	1.6300000000000002e-09
AX1-5b_LP-DIR-T-94	AX1-5b	AX1-5b_LP-DIR-T	1.1	232.2	17.2	0	0	0	0	13	818	This study	hargrave 2019-10-14 11:39:31	LT-T-Z:LP-DIR-T	g	94	u	8	273			pmagpy-4.2.24-1	8.17e-08	1.25e-09	7.34e-10	8.62e-10
AX1-5b_LP-DIR-T-95	AX1-5b	AX1-5b_LP-DIR-T	2.2	232.2	16.4	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:02:12	LT-T-Z:LP-DIR-T	g	95	u	8	273			pmagpy-4.2.24-1	5.2300000000000005e-08	1.7399999999999996e-09	1.25e-09	3.4099999999999996e-10
AX1-5b_LP-DIR-T-96	AX1-5b	AX1-5b_LP-DIR-T	2.9	234.3	17.9	0	0	0	0	15	828	This study	hargrave 2019-10-19 16:34:21	LT-T-Z:LP-DIR-T	g	96	u	8	273			pmagpy-4.2.24-1	3.3599999999999996e-08	1.4800000000000005e-09	1.07e-09	2.3e-10
AX1-5b_LP-DIR-T-97	AX1-5b	AX1-5b_LP-DIR-T	2	232.6	17	0	0	0	0	16	833	This study	hargrave 2019-10-20 13:55:10	LT-T-Z:LP-DIR-T	g	97	u	8	273			pmagpy-4.2.24-1	2.48e-08	6.169999999999999e-10	8.46e-10	3.83e-10
AX1-5b_LP-DIR-T-98	AX1-5b	AX1-5b_LP-DIR-T	5.4	231.4	17.9	0	0	0	0	17	838	This study	hargrave 2019-10-21 08:40:07	LT-T-Z:LP-DIR-T	g	98	u	8	273			pmagpy-4.2.24-1	1.52e-08	1.13e-09	9.56e-10	2.74e-10
AX1-5b_LP-DIR-T-99	AX1-5b	AX1-5b_LP-DIR-T	3.9	229.3	17.6	0	0	0	0	18	841	This study	hargrave 2019-10-21 15:25:10	LT-T-Z:LP-DIR-T	g	99	u	8	273			pmagpy-4.2.24-1	1.35e-08	6.34e-10	6.29e-10	3.76e-10
AX1-5b_LP-DIR-T-100	AX1-5b	AX1-5b_LP-DIR-T	3.3	237.0	18.3	0	0	0	0	19	843	This study	hargrave 2019-10-25 11:48:44	LT-T-Z:LP-DIR-T	g	100	u	8	273			pmagpy-4.2.24-1	1.03e-08	4.65e-10	4.0999999999999993e-10	1.23e-10
AX1-6b_LP-DIR-T-101	AX1-6b	AX1-6b_LP-DIR-T	2.8	222.2	27	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:07:26	LT-NO:LP-DIR-T	g	101	u	8	273			pmagpy-4.2.24-1	2.4e-07	6.18e-09	9.270000000000001e-09	4.3e-09
AX1-6b_LP-DIR-T-102	AX1-6b	AX1-6b_LP-DIR-T	1.4	220.7	27.2	0	0	0	0	1	373	This study	hargrave 2019-09-20 12:33:07	LT-T-Z:LP-DIR-T	g	102	u	8	273			pmagpy-4.2.24-1	2.4e-07	2.44e-09	1.4400000000000002e-09	5e-09
AX1-6b_LP-DIR-T-103	AX1-6b	AX1-6b_LP-DIR-T	2.9	223.8	26.9	0	0	0	0	2	423	This study	hargrave 2019-09-20 19:21:55	LT-T-Z:LP-DIR-T	g	103	u	8	273			pmagpy-4.2.24-1	2.37e-07	8.9e-09	6.7900000000000016e-09	4.73e-09
AX1-6b_LP-DIR-T-104	AX1-6b	AX1-6b_LP-DIR-T	1.5	231.2	26.9	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:13:53	LT-T-Z:LP-DIR-T	g	104	u	8	273			pmagpy-4.2.24-1	2.33e-07	4.24e-09	1.4699999999999999e-09	4.44e-09
AX1-6b_LP-DIR-T-105	AX1-6b	AX1-6b_LP-DIR-T	2.5	224.9	27	0	0	0	0	4	523	This study	hargrave 2019-09-22 12:51:29	LT-T-Z:LP-DIR-T	g	105	u	8	273			pmagpy-4.2.24-1	2.26e-07	7.1e-09	3.4399999999999997e-09	6.15e-09
AX1-6b_LP-DIR-T-106	AX1-6b	AX1-6b_LP-DIR-T	3.3	226.5	27.1	0	0	0	0	5	573	This study	hargrave 2019-09-22 18:46:25	LT-T-Z:LP-DIR-T	g	106	u	8	273			pmagpy-4.2.24-1	2.17e-07	6.32e-09	9.25e-09	5.37e-09
AX1-6b_LP-DIR-T-107	AX1-6b	AX1-6b_LP-DIR-T	2.2	226.3	26.4	0	0	0	0	6	623	This study	hargrave 2019-09-27 18:30:17	LT-T-Z:LP-DIR-T	g	107	u	8	273			pmagpy-4.2.24-1	2.05e-07	3.4799999999999996e-09	6.29e-09	3.59e-09
AX1-6b_LP-DIR-T-108	AX1-6b	AX1-6b_LP-DIR-T	3	230.1	26.4	0	0	0	0	7	673	This study	hargrave 2019-09-28 14:22:04	LT-T-Z:LP-DIR-T	g	108	u	8	273			pmagpy-4.2.24-1	1.8e-07	5.3299999999999996e-09	6.870000000000001e-09	3.86e-09
AX1-6b_LP-DIR-T-109	AX1-6b	AX1-6b_LP-DIR-T	2.3	226.7	25.5	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:14:40	LT-T-Z:LP-DIR-T	g	109	u	8	273			pmagpy-4.2.24-1	1.28e-07	2.12e-09	3.510000000000001e-09	3.3e-09
AX1-6b_LP-DIR-T-110	AX1-6b	AX1-6b_LP-DIR-T	2.9	226.8	24.8	0	0	0	0	9	748	This study	hargrave 2019-09-29 17:56:38	LT-T-Z:LP-DIR-T	g	110	u	8	273			pmagpy-4.2.24-1	1.05e-07	1.23e-09	4.6100000000000004e-09	2.7300000000000003e-09
AX1-6b_LP-DIR-T-111	AX1-6b	AX1-6b_LP-DIR-T	2.9	224.4	25	0	0	0	0	10	773	This study	hargrave 2019-10-04 15:49:26	LT-T-Z:LP-DIR-T	g	111	u	8	273			pmagpy-4.2.24-1	8.660000000000001e-08	2.6800000000000003e-09	3.17e-09	1.21e-09
AX1-6b_LP-DIR-T-112	AX1-6b	AX1-6b_LP-DIR-T	3.3	227.5	25.3	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:15:49	LT-T-Z:LP-DIR-T	g	112	u	8	273			pmagpy-4.2.24-1	5.6e-08	2.1899999999999997e-09	2.2399999999999997e-09	9.800000000000001e-10
AX1-6b_LP-DIR-T-113	AX1-6b	AX1-6b_LP-DIR-T	5.8	224.9	25.3	0	0	0	0	12	813	This study	hargrave 2019-10-06 15:21:18	LT-T-Z:LP-DIR-T	g	113	u	8	273			pmagpy-4.2.24-1	2.54e-08	1.75e-09	1.9100000000000002e-09	5.530000000000001e-10
AX1-6b_LP-DIR-T-114	AX1-6b	AX1-6b_LP-DIR-T	5.5	227.0	25.1	0	0	0	0	13	818	This study	hargrave 2019-10-14 11:41:01	LT-T-Z:LP-DIR-T	g	114	u	8	273			pmagpy-4.2.24-1	1.8700000000000002e-08	1.2e-09	1.3400000000000001e-09	4.82e-10
AX1-6b_LP-DIR-T-115	AX1-6b	AX1-6b_LP-DIR-T	6	224.4	24.5	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:03:39	LT-T-Z:LP-DIR-T	g	115	u	8	273			pmagpy-4.2.24-1	1.2e-08	7.870000000000001e-10	9.88e-10	4.8e-10
AX1-6b_LP-DIR-T-116	AX1-6b	AX1-6b_LP-DIR-T	6.8	231.5	26.7	0	0	0	0	15	828	This study	hargrave 2019-10-19 16:35:44	LT-T-Z:LP-DIR-T	g	116	u	8	273			pmagpy-4.2.24-1	7.52e-09	6.3e-10	7.489999999999999e-10	2.0500000000000002e-10
AX1-6b_LP-DIR-T-117	AX1-6b	AX1-6b_LP-DIR-T	6.6	223.9	31.4	0	0	0	0	16	833	This study	hargrave 2019-10-20 13:57:27	LT-T-Z:LP-DIR-T	g	117	u	8	273			pmagpy-4.2.24-1	4.589999999999999e-09	2.7799999999999997e-10	4.1799999999999995e-10	1.8300000000000001e-10
AX1-6b_LP-DIR-T-118	AX1-6b	AX1-6b_LP-DIR-T	8.2	216.3	45.6	0	0	0	0	17	838	This study	hargrave 2019-10-21 08:41:31	LT-T-Z:LP-DIR-T	g	118	u	8	273			pmagpy-4.2.24-1	2.33e-09	1.89e-10	2.6100000000000003e-10	1.35e-10
AX1-6b_LP-DIR-T-119	AX1-6b	AX1-6b_LP-DIR-T	7.4	219.3	44	0	0	0	0	18	838	This study	hargrave 2019-10-21 10:17:41	LT-T-Z:LP-DIR-T	g	119	u	8	273			pmagpy-4.2.24-1	2.35e-09	1.0699999999999999e-10	2.56e-10	1.41e-10
AX1-6b_LP-DIR-T-120	AX1-6b	AX1-6b_LP-DIR-T	11.4	214.4	40.5	0	0	0	0	19	841	This study	hargrave 2019-10-21 15:26:35	LT-T-Z:LP-DIR-T	g	120	u	8	273			pmagpy-4.2.24-1	2.64e-09	2.66e-10	4.27e-10	2.0799999999999998e-10
AX1-6b_LP-DIR-T-121	AX1-6b	AX1-6b_LP-DIR-T	11.2	247.7	17.6	0	0	0	0	20	843	This study	hargrave 2019-10-25 11:50:09	LT-T-Z:LP-DIR-T	g	121	u	8	273			pmagpy-4.2.24-1	1.65e-09	1.71e-10	2.19e-10	1.93e-10
AX1-7b_LP-DIR-T-122	AX1-7b	AX1-7b_LP-DIR-T	2.1	217.1	12.5	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:09:14	LT-NO:LP-DIR-T	g	122	u	8	273			pmagpy-4.2.24-1	8.78e-07	2e-08	1.63e-08	1.91e-08
AX1-7b_LP-DIR-T-123	AX1-7b	AX1-7b_LP-DIR-T	1.7	218.4	12.5	0	0	0	0	1	373	This study	hargrave 2019-09-20 12:35:15	LT-T-Z:LP-DIR-T	g	123	u	8	273			pmagpy-4.2.24-1	8.67e-07	1.48e-08	1.25e-08	1.6e-08
AX1-7b_LP-DIR-T-124	AX1-7b	AX1-7b_LP-DIR-T	3.6	222.0	12.4	0	0	0	0	2	423	This study	hargrave 2019-09-20 19:24:02	LT-T-Z:LP-DIR-T	g	124	u	8	273			pmagpy-4.2.24-1	8.45e-07	3.6600000000000003e-08	3.6499999999999996e-08	1.3600000000000001e-08
AX1-7b_LP-DIR-T-125	AX1-7b	AX1-7b_LP-DIR-T	5.1	225.5	12.4	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:15:20	LT-T-Z:LP-DIR-T	g	125	u	8	273			pmagpy-4.2.24-1	8.2e-07	5.29e-08	4.8399999999999997e-08	1.3e-08
AX1-7b_LP-DIR-T-126	AX1-7b	AX1-7b_LP-DIR-T	3	224.2	12.4	0	0	0	0	4	523	This study	hargrave 2019-09-22 12:52:56	LT-T-Z:LP-DIR-T	g	126	u	8	273			pmagpy-4.2.24-1	7.990000000000002e-07	2.98e-08	2.69e-08	1.09e-08
AX1-7b_LP-DIR-T-127	AX1-7b	AX1-7b_LP-DIR-T	1	223.5	12.5	0	0	0	0	5	573	This study	hargrave 2019-09-22 18:47:51	LT-T-Z:LP-DIR-T	g	127	u	8	273			pmagpy-4.2.24-1	7.68e-07	8.77e-09	5.760000000000001e-09	9.53e-09
AX1-7b_LP-DIR-T-128	AX1-7b	AX1-7b_LP-DIR-T	2.2	226.8	11.7	0	0	0	0	6	623	This study	hargrave 2019-09-27 18:31:24	LT-T-Z:LP-DIR-T	g	128	u	8	273			pmagpy-4.2.24-1	7.37e-07	2.25e-08	1.22e-08	1.37e-08
AX1-7b_LP-DIR-T-129	AX1-7b	AX1-7b_LP-DIR-T	1.3	225.0	12	0	0	0	0	7	673	This study	hargrave 2019-09-28 14:23:30	LT-T-Z:LP-DIR-T	g	129	u	8	273			pmagpy-4.2.24-1	6.83e-07	1.27e-08	7.6e-09	7.28e-09
AX1-7b_LP-DIR-T-130	AX1-7b	AX1-7b_LP-DIR-T	2.8	222.3	12.4	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:15:47	LT-T-Z:LP-DIR-T	g	130	u	8	273			pmagpy-4.2.24-1	5.51e-07	1.96e-08	1.74e-08	5.720000000000001e-09
AX1-7b_LP-DIR-T-131	AX1-7b	AX1-7b_LP-DIR-T	3.6	223.5	12.4	0	0	0	0	9	748	This study	hargrave 2019-09-29 17:57:45	LT-T-Z:LP-DIR-T	g	131	u	8	273			pmagpy-4.2.24-1	4.6799999999999996e-07	2.13e-08	2.0299999999999996e-08	5.620000000000001e-09
AX1-7b_LP-DIR-T-132	AX1-7b	AX1-7b_LP-DIR-T	4.5	224.3	13.2	0	0	0	0	10	773	This study	hargrave 2019-10-04 15:50:51	LT-T-Z:LP-DIR-T	g	132	u	8	273			pmagpy-4.2.24-1	4.01e-07	2.2999999999999998e-08	1.8300000000000002e-08	1.18e-08
AX1-7b_LP-DIR-T-133	AX1-7b	AX1-7b_LP-DIR-T	4.5	224.5	12.7	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:17:12	LT-T-Z:LP-DIR-T	g	133	u	8	273			pmagpy-4.2.24-1	2.66e-07	1.52e-08	1.24e-08	7.45e-09
AX1-7b_LP-DIR-T-134	AX1-7b	AX1-7b_LP-DIR-T	3.2	223.4	13.7	0	0	0	0	12	813	This study	hargrave 2019-10-06 15:22:43	LT-T-Z:LP-DIR-T	g	134	u	8	273			pmagpy-4.2.24-1	1.3e-07	5.23e-09	3.58e-09	3.78e-09
AX1-7b_LP-DIR-T-135	AX1-7b	AX1-7b_LP-DIR-T	3.2	221.1	14.3	0	0	0	0	13	818	This study	hargrave 2019-10-14 11:42:27	LT-T-Z:LP-DIR-T	g	135	u	8	273			pmagpy-4.2.24-1	9.449999999999999e-08	3.6099999999999997e-09	2.7899999999999997e-09	2.6600000000000003e-09
AX1-7b_LP-DIR-T-136	AX1-7b	AX1-7b_LP-DIR-T	3	222.7	11.6	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:05:04	LT-T-Z:LP-DIR-T	g	136	u	8	273			pmagpy-4.2.24-1	6.39e-08	2.1899999999999997e-09	2.1899999999999997e-09	1.2800000000000001e-09
AX1-7b_LP-DIR-T-137	AX1-7b	AX1-7b_LP-DIR-T	9	221.4	13.1	0	0	0	0	15	828	This study	hargrave 2019-10-19 16:37:09	LT-T-Z:LP-DIR-T	g	137	u	8	273			pmagpy-4.2.24-1	3.85e-08	4.05e-09	4.51e-09	7.689999999999999e-10
AX1-7b_LP-DIR-T-138	AX1-7b	AX1-7b_LP-DIR-T	4.5	221.4	12.9	0	0	0	0	16	828	This study	hargrave 2019-10-19 18:09:12	LT-T-Z:LP-DIR-T	g	138	u	8	273			pmagpy-4.2.24-1	3.9e-08	2.17e-09	2.04e-09	6.97e-10
AX1-7b_LP-DIR-T-139	AX1-7b	AX1-7b_LP-DIR-T	6.4	219.0	14.5	0	0	0	0	17	833	This study	hargrave 2019-10-20 13:58:55	LT-T-Z:LP-DIR-T	g	139	u	8	273			pmagpy-4.2.24-1	2.93e-08	2.3e-09	2.4e-09	3.51e-10
AX1-7b_LP-DIR-T-140	AX1-7b	AX1-7b_LP-DIR-T	5.4	216.1	17.7	0	0	0	0	18	838	This study	hargrave 2019-10-21 08:42:54	LT-T-Z:LP-DIR-T	g	140	u	8	273			pmagpy-4.2.24-1	2.17e-08	1.46e-09	1.51e-09	1.32e-10
AX1-7b_LP-DIR-T-141	AX1-7b	AX1-7b_LP-DIR-T	7	218.5	8	0	0	0	0	19	841	This study	hargrave 2019-10-21 15:28:04	LT-T-Z:LP-DIR-T	g	141	u	8	273			pmagpy-4.2.24-1	2e-08	1.6e-09	1.89e-09	3.15e-10
AX1-7b_LP-DIR-T-142	AX1-7b	AX1-7b_LP-DIR-T	4.3	208.0	13.6	0	0	0	0	20	843	This study	hargrave 2019-10-25 11:51:35	LT-T-Z:LP-DIR-T	g	142	u	8	273			pmagpy-4.2.24-1	1.3e-08	6.189999999999999e-10	8.309999999999999e-10	7.8e-11
AX1-8b_LP-DIR-T-143	AX1-8b	AX1-8b_LP-DIR-T	2.8	221.2	-1.3	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:10:58	LT-NO:LP-DIR-T	g	143	u	8	273			pmagpy-4.2.24-1	1.68e-07	5.720000000000001e-09	5.889999999999999e-09	9.64e-10
AX1-8b_LP-DIR-T-144	AX1-8b	AX1-8b_LP-DIR-T	1	225.0	-1.7	0	0	0	0	1	373	This study	hargrave 2019-09-20 12:36:42	LT-T-Z:LP-DIR-T	g	144	u	8	273			pmagpy-4.2.24-1	1.66e-07	2.7500000000000002e-09	1.3300000000000002e-09	7.81e-10
AX1-8b_LP-DIR-T-145	AX1-8b	AX1-8b_LP-DIR-T	2.3	223.6	-1.9	0	0	0	0	2	423	This study	hargrave 2019-09-20 19:25:24	LT-T-Z:LP-DIR-T	g	145	u	8	273			pmagpy-4.2.24-1	1.66e-07	5.71e-09	3.8900000000000004e-09	9.919999999999999e-10
AX1-8b_LP-DIR-T-146	AX1-8b	AX1-8b_LP-DIR-T	5.9	224.6	-1.9	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:16:43	LT-T-Z:LP-DIR-T	g	146	u	8	273			pmagpy-4.2.24-1	1.6100000000000005e-07	1.1899999999999999e-08	1.2e-08	1.18e-09
AX1-8b_LP-DIR-T-147	AX1-8b	AX1-8b_LP-DIR-T	1	224.7	-1.8	0	0	0	0	4	523	This study	hargrave 2019-09-22 12:54:19	LT-T-Z:LP-DIR-T	g	147	u	8	273			pmagpy-4.2.24-1	1.58e-07	1.87e-09	1.9600000000000003e-09	1.11e-09
AX1-8b_LP-DIR-T-148	AX1-8b	AX1-8b_LP-DIR-T	0.6	225.0	-1.4	0	0	0	0	5	573	This study	hargrave 2019-09-22 18:49:15	LT-T-Z:LP-DIR-T	g	148	u	8	273			pmagpy-4.2.24-1	1.48e-07	1.6699999999999998e-09	1.19e-09	1.27e-09
AX1-8b_LP-DIR-T-149	AX1-8b	AX1-8b_LP-DIR-T	2.3	222.2	-2.3	0	0	0	0	6	623	This study	hargrave 2019-09-27 18:32:34	LT-T-Z:LP-DIR-T	g	149	u	8	273			pmagpy-4.2.24-1	1.3800000000000002e-07	2.8000000000000003e-09	5.1200000000000005e-09	1.02e-09
AX1-8b_LP-DIR-T-150	AX1-8b	AX1-8b_LP-DIR-T	2.2	225.7	-2.1	0	0	0	0	7	673	This study	hargrave 2019-09-28 14:24:56	LT-T-Z:LP-DIR-T	g	150	u	8	273			pmagpy-4.2.24-1	1.15e-07	3.18e-09	2.97e-09	3.69e-10
AX1-8b_LP-DIR-T-151	AX1-8b	AX1-8b_LP-DIR-T	0.9	227.1	-2.4	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:16:55	LT-T-Z:LP-DIR-T	g	151	u	8	273			pmagpy-4.2.24-1	6.740000000000001e-08	1.49e-09	1.18e-09	5.29e-10
AX1-8b_LP-DIR-T-152	AX1-8b	AX1-8b_LP-DIR-T	2.5	222.6	-2	0	0	0	0	9	748	This study	hargrave 2019-09-29 17:58:54	LT-T-Z:LP-DIR-T	g	152	u	8	273			pmagpy-4.2.24-1	5.2e-08	1.6800000000000004e-09	1.5299999999999999e-09	4.5699999999999997e-10
AX1-8b_LP-DIR-T-153	AX1-8b	AX1-8b_LP-DIR-T	1.8	223.3	-1.4	0	0	0	0	10	773	This study	hargrave 2019-10-04 15:52:17	LT-T-Z:LP-DIR-T	g	153	u	8	273			pmagpy-4.2.24-1	4.21e-08	7.52e-10	9.279999999999999e-10	6.75e-10
AX1-8b_LP-DIR-T-154	AX1-8b	AX1-8b_LP-DIR-T	1.6	220.6	-0.6	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:18:38	LT-T-Z:LP-DIR-T	g	154	u	8	273			pmagpy-4.2.24-1	2.94e-08	5.15e-10	6.67e-10	3.8199999999999997e-10
AX1-8b_LP-DIR-T-155	AX1-8b	AX1-8b_LP-DIR-T	1.3	224.3	0.4	0	0	0	0	12	813	This study	hargrave 2019-10-06 15:24:09	LT-T-Z:LP-DIR-T	g	155	u	8	273			pmagpy-4.2.24-1	1.55e-08	3.11e-10	2.96e-10	1.66e-10
AX1-8b_LP-DIR-T-156	AX1-8b	AX1-8b_LP-DIR-T	2.6	220.5	-0.3	0	0	0	0	13	818	This study	hargrave 2019-10-14 11:43:53	LT-T-Z:LP-DIR-T	g	156	u	8	273			pmagpy-4.2.24-1	1.07e-08	5.41e-10	4.72e-10	1.3000000000000002e-10
AX1-8b_LP-DIR-T-157	AX1-8b	AX1-8b_LP-DIR-T	3.8	223.2	-1.6	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:06:30	LT-T-Z:LP-DIR-T	g	157	u	8	273			pmagpy-4.2.24-1	7.41e-09	5.05e-10	4.78e-10	1.94e-10
AX1-8b_LP-DIR-T-158	AX1-8b	AX1-8b_LP-DIR-T	4.5	210.6	-0.1	0	0	0	0	15	828	This study	hargrave 2019-10-19 16:39:23	LT-T-Z:LP-DIR-T	g	158	u	8	273			pmagpy-4.2.24-1	3.8900000000000004e-09	2.65e-10	3.3e-10	2.0699999999999997e-11
AX1-8b_LP-DIR-T-159	AX1-8b	AX1-8b_LP-DIR-T	2.3	228.4	3.5	0	0	0	0	16	833	This study	hargrave 2019-10-20 14:01:09	LT-T-Z:LP-DIR-T	g	159	u	8	273			pmagpy-4.2.24-1	2.49e-09	6.49e-11	6.17e-11	6.420000000000001e-11
AX1-8b_LP-DIR-T-160	AX1-8b	AX1-8b_LP-DIR-T	8.1	235.4	-2.5	0	0	0	0	17	838	This study	hargrave 2019-10-21 08:44:19	LT-T-Z:LP-DIR-T	g	160	u	8	273			pmagpy-4.2.24-1	2.7e-09	3.09e-10	3.85e-10	6.96e-11
AX1-8b_LP-DIR-T-161	AX1-8b	AX1-8b_LP-DIR-T	2.7	235.9	-3	0	0	0	0	18	838	This study	hargrave 2019-10-21 10:19:11	LT-T-Z:LP-DIR-T	g	161	u	8	273			pmagpy-4.2.24-1	2.7e-09	8.86e-11	8.609999999999999e-11	7.640000000000002e-11
AX1-8b_LP-DIR-T-162	AX1-8b	AX1-8b_LP-DIR-T	6.8	206.0	-3.8	0	0	0	0	19	841	This study	hargrave 2019-10-21 15:30:19	LT-T-Z:LP-DIR-T	g	162	u	8	273			pmagpy-4.2.24-1	1.98e-09	1.15e-10	1.94e-10	8.11e-11
AX1-8b_LP-DIR-T-163	AX1-8b	AX1-8b_LP-DIR-T	9	183.2	6.7	0	0	0	0	20	843	This study	hargrave 2019-10-25 11:53:02	LT-T-Z:LP-DIR-T	g	163	u	8	273			pmagpy-4.2.24-1	1.01e-09	6.52e-11	1.48e-10	5.760000000000001e-11
AX10-1b_LP-DIR-T-164	AX10-1b	AX10-1b_LP-DIR-T	1.8	262.8	29.6	0	0	0	0	0	273	This study	hargrave 2019-09-13 18:20:23	LT-NO:LP-DIR-T	g	164	u	8	273			pmagpy-4.2.24-1	1.7600000000000001e-07	5.3600000000000005e-09	9.86e-10	9.139999999999999e-10
AX10-1b_LP-DIR-T-165	AX10-1b	AX10-1b_LP-DIR-T	0.9	261.5	29.4	0	0	0	0	1	373	This study	hargrave 2019-09-20 13:50:46	LT-T-Z:LP-DIR-T	g	165	u	8	273			pmagpy-4.2.24-1	1.7600000000000001e-07	2.44e-09	1.52e-09	6.49e-10
AX10-1b_LP-DIR-T-166	AX10-1b	AX10-1b_LP-DIR-T	1.4	263.6	29	0	0	0	0	2	423	This study	hargrave 2019-09-21 10:31:18	LT-T-Z:LP-DIR-T	g	166	u	8	273			pmagpy-4.2.24-1	1.75e-07	3.9200000000000005e-09	1.59e-09	1.07e-09
AX10-1b_LP-DIR-T-167	AX10-1b	AX10-1b_LP-DIR-T	1.2	262.7	28.8	0	0	0	0	3	473	This study	hargrave 2019-09-21 16:14:01	LT-T-Z:LP-DIR-T	g	167	u	8	273			pmagpy-4.2.24-1	1.74e-07	3.4000000000000007e-09	1.59e-09	8.91e-10
