tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
1092					Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay complex	1092	1091.83	1091.61	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Diabase	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
BD1-12a_LP-DIR-AF-81	BD1-12a	BD1-12a_LP-DIR-AF	0.5	118.8	30.8	0.004	0	0	0	4	273	This study	hargrave 2019-09-14 22:16:20	LT-AF-Z:LP-DIR-AF	g	81	u	8	273			pmagpy-4.2.24-1	2.89e-06	1.53e-08	1.54e-08	1.14e-08
BD1-12a_LP-DIR-AF-82	BD1-12a	BD1-12a_LP-DIR-AF	0.5	118.4	30.9	0.005	0	0	0	5	273	This study	hargrave 2019-09-14 22:17:39	LT-AF-Z:LP-DIR-AF	g	82	u	8	273			pmagpy-4.2.24-1	2.78e-06	1.4499999999999999e-08	1.51e-08	1.1000000000000001e-08
BD1-12a_LP-DIR-AF-83	BD1-12a	BD1-12a_LP-DIR-AF	0.5	118.1	31.1	0.006	0	0	0	6	273	This study	hargrave 2019-09-14 22:18:58	LT-AF-Z:LP-DIR-AF	g	83	u	8	273			pmagpy-4.2.24-1	2.66e-06	1.38e-08	1.42e-08	1.03e-08
BD1-12a_LP-DIR-AF-84	BD1-12a	BD1-12a_LP-DIR-AF	0.5	118.0	31.1	0.007	0	0	0	7	273	This study	hargrave 2019-09-14 22:20:17	LT-AF-Z:LP-DIR-AF	g	84	u	8	273			pmagpy-4.2.24-1	2.52e-06	1.31e-08	1.3600000000000001e-08	9.620000000000001e-09
BD1-12a_LP-DIR-AF-85	BD1-12a	BD1-12a_LP-DIR-AF	0.5	117.8	31.5	0.008	0	0	0	8	273	This study	hargrave 2019-09-14 22:21:35	LT-AF-Z:LP-DIR-AF	g	85	u	8	273			pmagpy-4.2.24-1	2.37e-06	1.26e-08	1.32e-08	9.08e-09
BD1-12a_LP-DIR-AF-86	BD1-12a	BD1-12a_LP-DIR-AF	0.5	117.5	31.7	0.009	0	0	0	9	273	This study	hargrave 2019-09-14 22:22:54	LT-AF-Z:LP-DIR-AF	g	86	u	8	273			pmagpy-4.2.24-1	2.21e-06	1.14e-08	1.2099999999999999e-08	8.72e-09
BD1-12a_LP-DIR-AF-87	BD1-12a	BD1-12a_LP-DIR-AF	0.5	117.3	31.7	0.01	0	0	0	10	273	This study	hargrave 2019-09-14 22:24:13	LT-AF-Z:LP-DIR-AF	g	87	u	8	273			pmagpy-4.2.24-1	2.07e-06	1.1200000000000001e-08	1.1299999999999999e-08	7.95e-09
BD1-12a_LP-DIR-AF-88	BD1-12a	BD1-12a_LP-DIR-AF	0.5	117.1	32.5	0.012	0	0	0	11	273	This study	hargrave 2019-09-14 22:25:32	LT-AF-Z:LP-DIR-AF	g	88	u	8	273			pmagpy-4.2.24-1	1.81e-06	9.39e-09	9.81e-09	6.93e-09
BD1-12a_LP-DIR-AF-89	BD1-12a	BD1-12a_LP-DIR-AF	0.5	117.0	32.6	0.014	0	0	0	12	273	This study	hargrave 2019-09-14 22:26:50	LT-AF-Z:LP-DIR-AF	g	89	u	8	273			pmagpy-4.2.24-1	1.57e-06	8.54e-09	8.66e-09	6.24e-09
BD1-12a_LP-DIR-AF-90	BD1-12a	BD1-12a_LP-DIR-AF	0.5	116.4	32.3	0.016	0	0	0	13	273	This study	hargrave 2019-09-14 22:28:10	LT-AF-Z:LP-DIR-AF	g	90	u	8	273			pmagpy-4.2.24-1	1.38e-06	7.609999999999998e-09	7.77e-09	5.23e-09
BD1-12a_LP-DIR-AF-91	BD1-12a	BD1-12a_LP-DIR-AF	0.5	116.9	33.4	0.018	0	0	0	14	273	This study	hargrave 2019-09-14 22:29:29	LT-AF-Z:LP-DIR-AF	g	91	u	8	273			pmagpy-4.2.24-1	1.19e-06	6.54e-09	6.54e-09	4.34e-09
BD1-12a_LP-DIR-AF-92	BD1-12a	BD1-12a_LP-DIR-AF	0.5	116.5	32.9	0.02	0	0	0	15	273	This study	hargrave 2019-09-14 22:30:48	LT-AF-Z:LP-DIR-AF	g	92	u	8	273			pmagpy-4.2.24-1	1.04e-06	5.6399999999999995e-09	5.57e-09	4.04e-09
BD1-12a_LP-DIR-AF-93	BD1-12a	BD1-12a_LP-DIR-AF	0.5	117.4	32.9	0.025	0	0	0	16	273	This study	hargrave 2019-09-14 22:32:07	LT-AF-Z:LP-DIR-AF	g	93	u	8	273			pmagpy-4.2.24-1	7.75e-07	4.1999999999999996e-09	3.76e-09	2.92e-09
BD1-12a_LP-DIR-AF-94	BD1-12a	BD1-12a_LP-DIR-AF	0.4	116.1	35.2	0.03	0	0	0	17	273	This study	hargrave 2019-09-14 22:33:25	LT-AF-Z:LP-DIR-AF	g	94	u	8	273			pmagpy-4.2.24-1	5.78e-07	2.9e-09	2.7800000000000003e-09	2e-09
BD1-12a_LP-DIR-AF-95	BD1-12a	BD1-12a_LP-DIR-AF	0.4	118.7	36.1	0.035	0	0	0	18	273	This study	hargrave 2019-09-14 22:34:44	LT-AF-Z:LP-DIR-AF	g	95	u	8	273			pmagpy-4.2.24-1	4.43e-07	2.22e-09	1.7300000000000004e-09	1.6e-09
BD1-12a_LP-DIR-AF-96	BD1-12a	BD1-12a_LP-DIR-AF	0.4	116.3	34.6	0.04	0	0	0	19	273	This study	hargrave 2019-09-14 22:36:03	LT-AF-Z:LP-DIR-AF	g	96	u	8	273			pmagpy-4.2.24-1	3.7299999999999997e-07	1.93e-09	1.57e-09	1.35e-09
BD1-12a_LP-DIR-AF-97	BD1-12a	BD1-12a_LP-DIR-AF	0.4	119.8	34.5	0.045	0	0	0	20	273	This study	hargrave 2019-09-14 22:37:22	LT-AF-Z:LP-DIR-AF	g	97	u	8	273			pmagpy-4.2.24-1	3.12e-07	1.51e-09	1.07e-09	1.14e-09
BD1-12a_LP-DIR-AF-98	BD1-12a	BD1-12a_LP-DIR-AF	0.4	116.9	34	0.05	0	0	0	21	273	This study	hargrave 2019-09-14 22:38:41	LT-AF-Z:LP-DIR-AF	g	98	u	8	273			pmagpy-4.2.24-1	2.47e-07	1.16e-09	6.469999999999999e-10	9.229999999999999e-10
BD1-12a_LP-DIR-AF-99	BD1-12a	BD1-12a_LP-DIR-AF	0.4	114.9	34.4	0.055	0	0	0	22	273	This study	hargrave 2019-09-14 22:40:01	LT-AF-Z:LP-DIR-AF	g	99	u	8	273			pmagpy-4.2.24-1	2.22e-07	1.21e-09	6.63e-10	8.33e-10
BD1-12a_LP-DIR-AF-100	BD1-12a	BD1-12a_LP-DIR-AF	0.4	111.4	37.5	0.06	0	0	0	23	273	This study	hargrave 2019-09-14 22:41:19	LT-AF-Z:LP-DIR-AF	g	100	u	8	273			pmagpy-4.2.24-1	1.7899999999999995e-07	1.06e-09	4.1799999999999995e-10	6.25e-10
BD1-12a_LP-DIR-AF-101	BD1-12a	BD1-12a_LP-DIR-AF	0.4	118.2	29.5	0.065	0	0	0	24	273	This study	hargrave 2019-09-14 22:42:38	LT-AF-Z:LP-DIR-AF	g	101	u	8	273			pmagpy-4.2.24-1	1.67e-07	8.72e-10	4.58e-10	6.12e-10
BD1-12a_LP-DIR-AF-102	BD1-12a	BD1-12a_LP-DIR-AF	0.3	118.1	39	0.07	0	0	0	25	273	This study	hargrave 2019-09-14 22:43:57	LT-AF-Z:LP-DIR-AF	g	102	u	8	273			pmagpy-4.2.24-1	1.6300000000000002e-07	7.820000000000001e-10	5.31e-10	5.05e-10
BD1-12a_LP-DIR-AF-103	BD1-12a	BD1-12a_LP-DIR-AF	0.4	112.8	35.3	0.075	0	0	0	26	273	This study	hargrave 2019-09-14 22:45:16	LT-AF-Z:LP-DIR-AF	g	103	u	8	273			pmagpy-4.2.24-1	1.2199999999999998e-07	8.110000000000001e-10	3.9100000000000005e-10	5.14e-10
BD1-12a_LP-DIR-AF-104	BD1-12a	BD1-12a_LP-DIR-AF	0.5	110.7	37.5	0.08	0	0	0	27	273	This study	hargrave 2019-09-14 22:46:34	LT-AF-Z:LP-DIR-AF	g	104	u	8	273			pmagpy-4.2.24-1	1e-07	9.88e-10	7.320000000000001e-10	3.12e-10
BD1-12a_LP-DIR-AF-105	BD1-12a	BD1-12a_LP-DIR-AF	0.4	111.8	35.4	0.085	0	0	0	28	273	This study	hargrave 2019-09-14 22:47:54	LT-AF-Z:LP-DIR-AF	g	105	u	8	273			pmagpy-4.2.24-1	1.0099999999999999e-07	7.049999999999999e-10	7.439999999999999e-10	4.13e-10
BD1-12a_LP-DIR-AF-106	BD1-12a	BD1-12a_LP-DIR-AF	0.6	116.4	41.2	0.09	0	0	0	29	273	This study	hargrave 2019-09-14 22:49:13	LT-AF-Z:LP-DIR-AF	g	106	u	8	273			pmagpy-4.2.24-1	8.7e-08	8.66e-10	6.710000000000001e-10	3.49e-10
BD1-12a_LP-DIR-AF-107	BD1-12a	BD1-12a_LP-DIR-AF	0.7	121.1	29.1	0.095	0	0	0	30	273	This study	hargrave 2019-09-14 22:50:32	LT-AF-Z:LP-DIR-AF	g	107	u	8	273			pmagpy-4.2.24-1	8.16e-08	9.030000000000001e-10	8.67e-10	3.95e-10
BD1-12a_LP-DIR-AF-108	BD1-12a	BD1-12a_LP-DIR-AF	0.4	115.2	41.4	0.1	0	0	0	31	273	This study	hargrave 2019-09-14 22:51:52	LT-AF-Z:LP-DIR-AF	g	108	u	8	273			pmagpy-4.2.24-1	6.85e-08	5.200000000000001e-10	4.81e-10	2.41e-10
BD1-12a_LP-DIR-AF-109	BD1-12a	BD1-12a_LP-DIR-AF	0.7	131.0	49.2	0.105	0	0	0	32	273	This study	hargrave 2019-09-14 22:53:11	LT-AF-Z:LP-DIR-AF	g	109	u	8	273			pmagpy-4.2.24-1	6.61e-08	8.22e-10	4.24e-10	2.1399999999999998e-10
BD1-12a_LP-DIR-AF-110	BD1-12a	BD1-12a_LP-DIR-AF	0.4	120.2	37.6	0.11	0	0	0	33	273	This study	hargrave 2019-09-14 22:54:31	LT-AF-Z:LP-DIR-AF	g	110	u	8	273			pmagpy-4.2.24-1	7.51e-08	1.76e-10	7.99e-10	3.44e-10
BD1-12a_LP-DIR-AF-111	BD1-12a	BD1-12a_LP-DIR-AF	0.4	115.3	22	0.115	0	0	0	34	273	This study	hargrave 2019-09-14 22:55:51	LT-AF-Z:LP-DIR-AF	g	111	u	8	273			pmagpy-4.2.24-1	4.8899999999999995e-08	3.25e-10	4.34e-10	3.1399999999999995e-10
BD1-12a_LP-DIR-AF-112	BD1-12a	BD1-12a_LP-DIR-AF	0.9	117.4	31.8	0.12	0	0	0	35	273	This study	hargrave 2019-09-14 22:57:12	LT-AF-Z:LP-DIR-AF	g	112	u	8	273			pmagpy-4.2.24-1	5.26e-08	8.48e-10	5.26e-10	2.9000000000000003e-10
BD1-12a_LP-DIR-AF-113	BD1-12a	BD1-12a_LP-DIR-AF	0.7	130.4	36.6	0.125	0	0	0	36	273	This study	hargrave 2019-09-14 22:58:32	LT-AF-Z:LP-DIR-AF	g	113	u	8	273			pmagpy-4.2.24-1	5.22e-08	7.149999999999999e-10	4.75e-10	1.8599999999999998e-10
BD1-12a_LP-DIR-AF-114	BD1-12a	BD1-12a_LP-DIR-AF	0.5	146.4	26.7	0.13	0	0	0	37	273	This study	hargrave 2019-09-14 22:59:54	LT-AF-Z:LP-DIR-AF	g	114	u	8	273			pmagpy-4.2.24-1	5.5e-08	6.650000000000001e-10	2.47e-10	2.26e-10
BD1-13a_LP-DIR-AF-115	BD1-13a	BD1-13a_LP-DIR-AF	0.5	116.6	35	0	0	0	0	0	273	This study	hargrave 2019-09-14 23:01:23	LT-NO:LP-DIR-AF	g	115	u	8	273			pmagpy-4.2.24-1	1.77e-05	9.48e-08	9.77e-08	5.900000000000001e-08
BD1-13a_LP-DIR-AF-116	BD1-13a	BD1-13a_LP-DIR-AF	0.5	117.1	36.1	0.001	0	0	0	1	273	This study	hargrave 2019-09-14 23:02:41	LT-AF-Z:LP-DIR-AF	g	116	u	8	273			pmagpy-4.2.24-1	1.75e-05	9.35e-08	1e-07	5.71e-08
BD1-13a_LP-DIR-AF-117	BD1-13a	BD1-13a_LP-DIR-AF	0.5	117.7	37.2	0.002	0	0	0	2	273	This study	hargrave 2019-09-14 23:04:49	LT-AF-Z:LP-DIR-AF	g	117	u	8	273			pmagpy-4.2.24-1	1.7199999999999998e-05	9.16e-08	1.0099999999999999e-07	5.5599999999999995e-08
BD1-13a_LP-DIR-AF-118	BD1-13a	BD1-13a_LP-DIR-AF	0.5	117.9	37.7	0.003	0	0	0	3	273	This study	hargrave 2019-09-14 23:06:09	LT-AF-Z:LP-DIR-AF	g	118	u	8	273			pmagpy-4.2.24-1	1.6899999999999994e-05	9.06e-08	1.0099999999999999e-07	5.38e-08
BD1-13a_LP-DIR-AF-119	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.1	37.9	0.004	0	0	0	4	273	This study	hargrave 2019-09-14 23:08:15	LT-AF-Z:LP-DIR-AF	g	119	u	8	273			pmagpy-4.2.24-1	1.63e-05	8.77e-08	9.82e-08	5.1799999999999994e-08
BD1-13a_LP-DIR-AF-120	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.1	37.9	0.005	0	0	0	5	273	This study	hargrave 2019-09-14 23:09:34	LT-AF-Z:LP-DIR-AF	g	120	u	8	273			pmagpy-4.2.24-1	1.55e-05	8.39e-08	9.26e-08	4.95e-08
BD1-13a_LP-DIR-AF-121	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.2	38.1	0.006	0	0	0	6	273	This study	hargrave 2019-09-14 23:11:41	LT-AF-Z:LP-DIR-AF	g	121	u	8	273			pmagpy-4.2.24-1	1.4599999999999999e-05	7.8e-08	8.71e-08	4.6500000000000006e-08
BD1-13a_LP-DIR-AF-122	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.2	37.9	0.007	0	0	0	7	273	This study	hargrave 2019-09-14 23:12:59	LT-AF-Z:LP-DIR-AF	g	122	u	8	273			pmagpy-4.2.24-1	1.36e-05	7.43e-08	8.130000000000001e-08	4.32e-08
BD1-13a_LP-DIR-AF-123	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.0	37.8	0.008	0	0	0	8	273	This study	hargrave 2019-09-14 23:14:18	LT-AF-Z:LP-DIR-AF	g	123	u	8	273			pmagpy-4.2.24-1	1.25e-05	6.73e-08	7.42e-08	3.9700000000000005e-08
BD1-13a_LP-DIR-AF-124	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.1	37.8	0.009	0	0	0	9	273	This study	hargrave 2019-09-14 23:15:37	LT-AF-Z:LP-DIR-AF	g	124	u	8	273			pmagpy-4.2.24-1	1.1400000000000001e-05	6.19e-08	6.7e-08	3.63e-08
BD1-13a_LP-DIR-AF-125	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.2	37.7	0.01	0	0	0	10	273	This study	hargrave 2019-09-14 23:16:55	LT-AF-Z:LP-DIR-AF	g	125	u	8	273			pmagpy-4.2.24-1	1.04e-05	5.63e-08	6.099999999999999e-08	3.32e-08
BD1-13a_LP-DIR-AF-126	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.2	37.5	0.012	0	0	0	11	273	This study	hargrave 2019-09-14 23:18:15	LT-AF-Z:LP-DIR-AF	g	126	u	8	273			pmagpy-4.2.24-1	8.77e-06	4.7599999999999996e-08	5.2300000000000005e-08	2.81e-08
BD1-13a_LP-DIR-AF-127	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.4	37.3	0.014	0	0	0	12	273	This study	hargrave 2019-09-14 23:20:22	LT-AF-Z:LP-DIR-AF	g	127	u	8	273			pmagpy-4.2.24-1	7.36e-06	3.86e-08	4.2e-08	2.4199999999999998e-08
BD1-13a_LP-DIR-AF-128	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.7	36.9	0.016	0	0	0	13	273	This study	hargrave 2019-09-14 23:21:41	LT-AF-Z:LP-DIR-AF	g	128	u	8	273			pmagpy-4.2.24-1	6.29e-06	3.42e-08	3.64e-08	2.13e-08
BD1-13a_LP-DIR-AF-129	BD1-13a	BD1-13a_LP-DIR-AF	0.5	119.0	36.7	0.018	0	0	0	14	273	This study	hargrave 2019-09-14 23:23:00	LT-AF-Z:LP-DIR-AF	g	129	u	8	273			pmagpy-4.2.24-1	5.37e-06	2.8999999999999998e-08	3.11e-08	1.8e-08
BD1-13a_LP-DIR-AF-130	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.7	36.8	0.02	0	0	0	15	273	This study	hargrave 2019-09-14 23:24:19	LT-AF-Z:LP-DIR-AF	g	130	u	8	273			pmagpy-4.2.24-1	4.65e-06	2.56e-08	2.64e-08	1.55e-08
BD1-13a_LP-DIR-AF-131	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.7	36.6	0.025	0	0	0	16	273	This study	hargrave 2019-09-14 23:25:37	LT-AF-Z:LP-DIR-AF	g	131	u	8	273			pmagpy-4.2.24-1	3.47e-06	1.85e-08	1.93e-08	1.14e-08
BD1-13a_LP-DIR-AF-132	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.8	35.5	0.03	0	0	0	17	273	This study	hargrave 2019-09-14 23:26:56	LT-AF-Z:LP-DIR-AF	g	132	u	8	273			pmagpy-4.2.24-1	2.68e-06	1.48e-08	1.51e-08	9.350000000000001e-09
BD1-13a_LP-DIR-AF-133	BD1-13a	BD1-13a_LP-DIR-AF	0.5	116.6	35.6	0.035	0	0	0	18	273	This study	hargrave 2019-09-14 23:28:15	LT-AF-Z:LP-DIR-AF	g	133	u	8	273			pmagpy-4.2.24-1	2.13e-06	1.14e-08	1.16e-08	7.55e-09
BD1-13a_LP-DIR-AF-134	BD1-13a	BD1-13a_LP-DIR-AF	0.5	116.2	35.5	0.04	0	0	0	19	273	This study	hargrave 2019-09-14 23:29:34	LT-AF-Z:LP-DIR-AF	g	134	u	8	273			pmagpy-4.2.24-1	1.79e-06	9.88e-09	9.37e-09	6.409999999999999e-09
BD1-13a_LP-DIR-AF-135	BD1-13a	BD1-13a_LP-DIR-AF	0.5	116.6	35	0.045	0	0	0	20	273	This study	hargrave 2019-09-14 23:30:54	LT-AF-Z:LP-DIR-AF	g	135	u	8	273			pmagpy-4.2.24-1	1.55e-06	8.46e-09	8.170000000000001e-09	5.379999999999999e-09
BD1-13a_LP-DIR-AF-136	BD1-13a	BD1-13a_LP-DIR-AF	0.5	115.8	34.8	0.05	0	0	0	21	273	This study	hargrave 2019-09-14 23:32:12	LT-AF-Z:LP-DIR-AF	g	136	u	8	273			pmagpy-4.2.24-1	1.31e-06	7.98e-09	7.21e-09	4.46e-09
BD1-13a_LP-DIR-AF-137	BD1-13a	BD1-13a_LP-DIR-AF	0.5	117.6	36	0.055	0	0	0	22	273	This study	hargrave 2019-09-14 23:33:31	LT-AF-Z:LP-DIR-AF	g	137	u	8	273			pmagpy-4.2.24-1	1.16e-06	7.3400000000000015e-09	6.7000000000000004e-09	4e-09
BD1-13a_LP-DIR-AF-138	BD1-13a	BD1-13a_LP-DIR-AF	0.5	120.6	35.6	0.06	0	0	0	23	273	This study	hargrave 2019-09-14 23:34:50	LT-AF-Z:LP-DIR-AF	g	138	u	8	273			pmagpy-4.2.24-1	1.04e-06	6.13e-09	5.84e-09	3.4399999999999997e-09
BD1-13a_LP-DIR-AF-139	BD1-13a	BD1-13a_LP-DIR-AF	0.5	117.6	37	0.065	0	0	0	24	273	This study	hargrave 2019-09-14 23:36:11	LT-AF-Z:LP-DIR-AF	g	139	u	8	273			pmagpy-4.2.24-1	9.279999999999999e-07	5.16e-09	4.9e-09	3.2600000000000003e-09
BD1-13a_LP-DIR-AF-140	BD1-13a	BD1-13a_LP-DIR-AF	0.5	112.9	35.9	0.07	0	0	0	25	273	This study	hargrave 2019-09-14 23:37:31	LT-AF-Z:LP-DIR-AF	g	140	u	8	273			pmagpy-4.2.24-1	7.75e-07	4.55e-09	3.73e-09	2.8899999999999997e-09
BD1-13a_LP-DIR-AF-141	BD1-13a	BD1-13a_LP-DIR-AF	0.5	115.2	35.5	0.075	0	0	0	26	273	This study	hargrave 2019-09-14 23:38:52	LT-AF-Z:LP-DIR-AF	g	141	u	8	273			pmagpy-4.2.24-1	6.709999999999999e-07	3.9299999999999995e-09	3.3500000000000002e-09	2.39e-09
BD1-13a_LP-DIR-AF-142	BD1-13a	BD1-13a_LP-DIR-AF	0.5	115.9	36.1	0.08	0	0	0	27	273	This study	hargrave 2019-09-14 23:40:11	LT-AF-Z:LP-DIR-AF	g	142	u	8	273			pmagpy-4.2.24-1	6.459999999999999e-07	4.14e-09	3.63e-09	2.33e-09
BD1-13a_LP-DIR-AF-143	BD1-13a	BD1-13a_LP-DIR-AF	0.4	117.8	36.3	0.085	0	0	0	28	273	This study	hargrave 2019-09-14 23:41:32	LT-AF-Z:LP-DIR-AF	g	143	u	8	273			pmagpy-4.2.24-1	5.95e-07	3.42e-09	2.65e-09	1.92e-09
BD1-13a_LP-DIR-AF-144	BD1-13a	BD1-13a_LP-DIR-AF	0.5	113.3	36.3	0.09	0	0	0	29	273	This study	hargrave 2019-09-14 23:42:51	LT-AF-Z:LP-DIR-AF	g	144	u	8	273			pmagpy-4.2.24-1	5.88e-07	3.5700000000000007e-09	2.7600000000000004e-09	2.13e-09
BD1-13a_LP-DIR-AF-145	BD1-13a	BD1-13a_LP-DIR-AF	0.5	116.0	28.8	0.095	0	0	0	30	273	This study	hargrave 2019-09-14 23:44:10	LT-AF-Z:LP-DIR-AF	g	145	u	8	273			pmagpy-4.2.24-1	4.6299999999999995e-07	2.8800000000000004e-09	2.17e-09	1.7199999999999999e-09
BD1-13a_LP-DIR-AF-146	BD1-13a	BD1-13a_LP-DIR-AF	0.5	113.7	32.4	0.1	0	0	0	31	273	This study	hargrave 2019-09-14 23:45:29	LT-AF-Z:LP-DIR-AF	g	146	u	8	273			pmagpy-4.2.24-1	4.69e-07	3.13e-09	2.14e-09	1.7000000000000001e-09
BD1-13a_LP-DIR-AF-147	BD1-13a	BD1-13a_LP-DIR-AF	0.4	120.4	36.4	0.105	0	0	0	32	273	This study	hargrave 2019-09-14 23:46:49	LT-AF-Z:LP-DIR-AF	g	147	u	8	273			pmagpy-4.2.24-1	3.97e-07	2.17e-09	1.7000000000000001e-09	1.57e-09
BD1-13a_LP-DIR-AF-148	BD1-13a	BD1-13a_LP-DIR-AF	0.5	116.1	39	0.11	0	0	0	33	273	This study	hargrave 2019-09-14 23:48:09	LT-AF-Z:LP-DIR-AF	g	148	u	8	273			pmagpy-4.2.24-1	4.1799999999999996e-07	2.8000000000000003e-09	2.42e-09	1.46e-09
BD1-13a_LP-DIR-AF-149	BD1-13a	BD1-13a_LP-DIR-AF	0.5	118.3	38	0.115	0	0	0	34	273	This study	hargrave 2019-09-14 23:49:29	LT-AF-Z:LP-DIR-AF	g	149	u	8	273			pmagpy-4.2.24-1	3.85e-07	2.6600000000000003e-09	2.09e-09	1.29e-09
BD1-13a_LP-DIR-AF-150	BD1-13a	BD1-13a_LP-DIR-AF	0.6	123.9	37.5	0.12	0	0	0	35	273	This study	hargrave 2019-09-14 23:50:49	LT-AF-Z:LP-DIR-AF	g	150	u	8	273			pmagpy-4.2.24-1	3.35e-07	2.58e-09	1.8299999999999999e-09	1.16e-09
BD1-13a_LP-DIR-AF-151	BD1-13a	BD1-13a_LP-DIR-AF	0.5	105.0	32.2	0.125	0	0	0	36	273	This study	hargrave 2019-09-14 23:52:10	LT-AF-Z:LP-DIR-AF	g	151	u	8	273			pmagpy-4.2.24-1	3.02e-07	2.12e-09	1.3800000000000002e-09	1.0800000000000002e-09
BD1-13a_LP-DIR-AF-152	BD1-13a	BD1-13a_LP-DIR-AF	0.6	123.0	40.2	0.13	0	0	0	37	273	This study	hargrave 2019-09-14 23:53:32	LT-AF-Z:LP-DIR-AF	g	152	u	8	273			pmagpy-4.2.24-1	3.16e-07	2.37e-09	1.8e-09	1.01e-09
BD1-14a_LP-DIR-AF-153	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.7	38.7	0	0	0	0	0	273	This study	hargrave 2019-09-14 23:55:51	LT-NO:LP-DIR-AF	g	153	u	8	273			pmagpy-4.2.24-1	1.62e-05	8.199999999999999e-08	1.0300000000000001e-07	6.16e-08
BD1-14a_LP-DIR-AF-154	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.9	39.2	0.001	0	0	0	1	273	This study	hargrave 2019-09-14 23:57:10	LT-AF-Z:LP-DIR-AF	g	154	u	8	273			pmagpy-4.2.24-1	1.6100000000000002e-05	8.470000000000001e-08	1.0199999999999999e-07	6.08e-08
BD1-14a_LP-DIR-AF-155	BD1-14a	BD1-14a_LP-DIR-AF	0.5	121.0	40	0.002	0	0	0	2	273	This study	hargrave 2019-09-14 23:58:29	LT-AF-Z:LP-DIR-AF	g	155	u	8	273			pmagpy-4.2.24-1	1.59e-05	8.45e-08	1.0300000000000001e-07	5.96e-08
BD1-14a_LP-DIR-AF-156	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.7	40.2	0.003	0	0	0	3	273	This study	hargrave 2019-09-14 23:59:48	LT-AF-Z:LP-DIR-AF	g	156	u	8	273			pmagpy-4.2.24-1	1.5399999999999998e-05	8.210000000000001e-08	1.0099999999999999e-07	5.7699999999999994e-08
BD1-14a_LP-DIR-AF-157	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.6	40.2	0.004	0	0	0	4	273	This study	hargrave 2019-09-15 00:01:07	LT-AF-Z:LP-DIR-AF	g	157	u	8	273			pmagpy-4.2.24-1	1.4599999999999999e-05	7.8e-08	9.57e-08	5.450000000000001e-08
BD1-14a_LP-DIR-AF-158	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.4	39.9	0.005	0	0	0	5	273	This study	hargrave 2019-09-15 00:02:26	LT-AF-Z:LP-DIR-AF	g	158	u	8	273			pmagpy-4.2.24-1	1.3699999999999998e-05	7.22e-08	8.87e-08	5.12e-08
BD1-14a_LP-DIR-AF-159	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.1	39.9	0.006	0	0	0	6	273	This study	hargrave 2019-09-15 00:03:45	LT-AF-Z:LP-DIR-AF	g	159	u	8	273			pmagpy-4.2.24-1	1.25e-05	6.66e-08	8.24e-08	4.67e-08
BD1-14a_LP-DIR-AF-160	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.1	39.5	0.007	0	0	0	7	273	This study	hargrave 2019-09-15 00:05:04	LT-AF-Z:LP-DIR-AF	g	160	u	8	273			pmagpy-4.2.24-1	1.13e-05	6.01e-08	7.389999999999999e-08	4.23e-08
BD1-14a_LP-DIR-AF-161	BD1-14a	BD1-14a_LP-DIR-AF	0.5	120.0	39.4	0.008	0	0	0	8	273	This study	hargrave 2019-09-15 00:06:24	LT-AF-Z:LP-DIR-AF	g	161	u	8	273			pmagpy-4.2.24-1	1.01e-05	5.39e-08	6.51e-08	3.8100000000000004e-08
BD1-14a_LP-DIR-AF-162	BD1-14a	BD1-14a_LP-DIR-AF	0.5	119.9	39.1	0.009	0	0	0	9	273	This study	hargrave 2019-09-15 00:07:43	LT-AF-Z:LP-DIR-AF	g	162	u	8	273			pmagpy-4.2.24-1	8.94e-06	4.74e-08	5.78e-08	3.38e-08
